,Latitude,Longitude,name,color
29903,40.699040999999994,-86.899068,Loc Clust 5,#8decf5
37950,41.182140000000004,-91.40684,Loc Clust 1,#55ae46
9175,40.127641,-88.08603000000001,Loc Clust 3,#212b15
43317,41.521276,-93.805922,Loc Clust 4,#8259c8
17471,40.948128000000004,-91.3503,Loc Clust 1,#55ae46
41413,39.966707,-88.621635,Loc Clust 3,#212b15
56930,43.4834,-83.78775999999999,Loc Clust 0,#232bb4
71781,41.82007,-93.56098,Loc Clust 4,#8259c8
50297,40.436227,-85.786452,Loc Clust 5,#8decf5
50742,41.596488,-90.652341,Loc Clust 1,#55ae46
61359,41.99446,-95.0151,Loc Clust 4,#8259c8
4891,43.091078,-81.212802,Loc Clust 0,#232bb4
71092,40.216967,-88.9193,Loc Clust 3,#212b15
60910,40.023701,-92.187719,Loc Clust 1,#55ae46
49238,41.44299,-84.07032,Loc Clust 5,#8decf5
37242,40.53438,-85.77767,Loc Clust 5,#8decf5
19155,40.884706,-97.166878,Loc Clust 6,#799e92
40686,41.405082,-92.004921,Loc Clust 1,#55ae46
33498,42.085296,-93.444612,Loc Clust 4,#8259c8
61114,43.078463,-81.203113,Loc Clust 0,#232bb4
19244,42.019110999999995,-93.525735,Loc Clust 4,#8259c8
16144,41.788437,-83.77244499999999,Loc Clust 5,#8decf5
9182,41.276140000000005,-91.6642,Loc Clust 1,#55ae46
12782,40.699312,-86.894717,Loc Clust 5,#8decf5
20444,44.09448,-93.29843000000001,Loc Clust 7,#22eb1f
40016,40.22477,-83.842208,Loc Clust 5,#8decf5
58363,42.813179999999996,-92.04298,Loc Clust 1,#55ae46
76083,42.640467,-93.793986,Loc Clust 4,#8259c8
3577,40.122689,-88.095816,Loc Clust 3,#212b15
27093,41.182140000000004,-91.40684,Loc Clust 1,#55ae46
52632,41.99446,-95.0151,Loc Clust 4,#8259c8
23722,41.812433,-96.15390699999999,Loc Clust 6,#799e92
81797,40.950231,-89.139162,Loc Clust 3,#212b15
37720,40.910222,-97.146979,Loc Clust 6,#799e92
58623,40.6991,-86.90100000000001,Loc Clust 5,#8decf5
50518,40.305394,-85.901297,Loc Clust 5,#8decf5
37788,41.182140000000004,-91.40684,Loc Clust 1,#55ae46
50922,40.276709999999994,-97.20170999999999,Loc Clust 6,#799e92
78415,43.306061,-81.262361,Loc Clust 0,#232bb4
77435,42.74053,-92.07533000000001,Loc Clust 1,#55ae46
9796,41.442467,-84.0677,Loc Clust 5,#8decf5
17324,40.884706,-97.166878,Loc Clust 6,#799e92
36113,44.773053000000004,-95.040115,Loc Clust 2,#aec689
40575,39.894290000000005,-88.38967,Loc Clust 3,#212b15
32405,38.99217,-92.82548,Loc Clust 1,#55ae46
13304,41.276140000000005,-91.6642,Loc Clust 1,#55ae46
26460,41.182140000000004,-91.40684,Loc Clust 1,#55ae46
80019,41.442329,-84.068352,Loc Clust 5,#8decf5
44854,41.99446,-95.0151,Loc Clust 4,#8259c8
10415,42.04027,-95.01427,Loc Clust 4,#8259c8
57459,44.092589000000004,-93.296423,Loc Clust 7,#22eb1f
74072,41.813272,-96.155803,Loc Clust 6,#799e92
78608,44.050183000000004,-93.291157,Loc Clust 7,#22eb1f
4682,43.303246,-81.284296,Loc Clust 0,#232bb4
12926,40.121332,-88.089015,Loc Clust 3,#212b15
15336,43.973707,-94.179986,Loc Clust 7,#22eb1f
49929,41.223865,-94.96565799999999,Loc Clust 4,#8259c8
9192,41.276140000000005,-91.6642,Loc Clust 1,#55ae46
70523,41.68985,-90.7681,Loc Clust 1,#55ae46
42222,41.067228,-84.867366,Loc Clust 5,#8decf5
26577,41.508829999999996,-92.23907,Loc Clust 1,#55ae46
42189,41.02535,-83.76517,Loc Clust 5,#8decf5
68134,40.648019,-96.062309,Loc Clust 6,#799e92
26889,40.127641,-88.08603000000001,Loc Clust 3,#212b15
23567,42.761720000000004,-95.6526,Loc Clust 2,#aec689
18294,41.80361,-89.05912,Loc Clust 3,#212b15
12887,40.699312,-86.894717,Loc Clust 5,#8decf5
74785,40.4007,-90.52529,Loc Clust 1,#55ae46
13398,40.699312,-86.894717,Loc Clust 5,#8decf5
31483,41.182140000000004,-91.40684,Loc Clust 1,#55ae46
10873,42.934265,-82.039209,Loc Clust 0,#232bb4
60743,40.72719,-85.27288,Loc Clust 5,#8decf5
69546,41.82007,-93.56098,Loc Clust 4,#8259c8
26766,40.386052,-90.522272,Loc Clust 1,#55ae46
20475,44.09448,-93.29843000000001,Loc Clust 7,#22eb1f
39386,40.699040999999994,-86.899068,Loc Clust 5,#8decf5
45378,40.894690000000004,-97.21216,Loc Clust 6,#799e92
36429,42.938642,-82.039018,Loc Clust 0,#232bb4
13006,40.121332,-88.089015,Loc Clust 3,#212b15
78174,40.036190000000005,-91.06463000000001,Loc Clust 1,#55ae46
41957,41.44299,-84.07032,Loc Clust 5,#8decf5
27578,42.03926,-95.0145,Loc Clust 4,#8259c8
32905,43.687774,-96.28264300000001,Loc Clust 2,#aec689
61852,41.99446,-95.0151,Loc Clust 4,#8259c8
52168,42.408678,-93.845798,Loc Clust 4,#8259c8
43041,41.70017,-90.152509,Loc Clust 1,#55ae46
6912,43.169866999999996,-84.78771,Loc Clust 5,#8decf5
56766,44.553771000000005,-94.22991400000001,Loc Clust 7,#22eb1f
32283,40.765361999999996,-87.79277900000001,Loc Clust 3,#212b15
35334,42.521471999999996,-82.354209,Loc Clust 0,#232bb4
20840,42.03926,-95.0145,Loc Clust 4,#8259c8
53312,42.932767999999996,-82.039334,Loc Clust 0,#232bb4
51323,39.894290000000005,-88.38967,Loc Clust 3,#212b15
77387,42.74053,-92.07533000000001,Loc Clust 1,#55ae46
63547,44.08889,-93.298957,Loc Clust 7,#22eb1f
41033,40.223015999999994,-88.877622,Loc Clust 3,#212b15
51181,40.276709999999994,-97.20170999999999,Loc Clust 6,#799e92
62912,40.22464,-88.85545,Loc Clust 3,#212b15
63168,42.063598,-83.037593,Loc Clust 0,#232bb4
53934,41.687781,-94.095478,Loc Clust 4,#8259c8
5318,40.127641,-88.08603000000001,Loc Clust 3,#212b15
81009,40.216967,-88.9193,Loc Clust 3,#212b15
43544,41.521276,-93.805922,Loc Clust 4,#8259c8
53868,40.6991,-86.90100000000001,Loc Clust 5,#8decf5
39071,40.552995,-89.444711,Loc Clust 3,#212b15
26912,40.225225,-83.843778,Loc Clust 5,#8decf5
63156,42.39119,-82.3374,Loc Clust 0,#232bb4
44372,41.99446,-95.0151,Loc Clust 4,#8259c8
29213,42.03926,-95.0145,Loc Clust 4,#8259c8
9714,41.442467,-84.0677,Loc Clust 5,#8decf5
11578,43.681328,-96.28546700000001,Loc Clust 2,#aec689
15007,41.781502,-96.210362,Loc Clust 6,#799e92
47214,43.078463,-81.203113,Loc Clust 0,#232bb4
3733,42.019110999999995,-93.525735,Loc Clust 4,#8259c8
52739,40.955740000000006,-89.13944000000001,Loc Clust 3,#212b15
70642,41.516746000000005,-89.036517,Loc Clust 3,#212b15
41616,41.99446,-95.0151,Loc Clust 4,#8259c8
53346,43.746939000000005,-94.14742199999999,Loc Clust 7,#22eb1f
22533,40.692246999999995,-86.905676,Loc Clust 5,#8decf5
30144,40.315368,-85.74960300000001,Loc Clust 5,#8decf5
50117,39.465764,-85.969652,Loc Clust 5,#8decf5
80515,40.299407,-97.12727,Loc Clust 6,#799e92
49108,41.378097,-91.737387,Loc Clust 1,#55ae46
76122,40.95102,-89.13916,Loc Clust 3,#212b15
69523,41.303351,-91.678477,Loc Clust 1,#55ae46
34112,42.085296,-93.444612,Loc Clust 4,#8259c8
4924,44.078129,-93.300034,Loc Clust 7,#22eb1f
18429,43.087798,-81.211146,Loc Clust 0,#232bb4
21536,40.127641,-88.08603000000001,Loc Clust 3,#212b15
9827,41.276140000000005,-91.6642,Loc Clust 1,#55ae46
76164,41.49759,-84.22163,Loc Clust 5,#8decf5
35266,43.149997,-93.10207,Loc Clust 7,#22eb1f
29977,42.085296,-93.444612,Loc Clust 4,#8259c8
5750,39.660871,-89.826297,Loc Clust 3,#212b15
73421,42.772625,-95.637486,Loc Clust 2,#aec689
13424,40.948128000000004,-91.3503,Loc Clust 1,#55ae46
23508,42.71175,-92.99981,Loc Clust 7,#22eb1f
53338,43.746939000000005,-94.14742199999999,Loc Clust 7,#22eb1f
18463,43.5809,-83.8119,Loc Clust 0,#232bb4
10919,42.063598,-83.037593,Loc Clust 0,#232bb4
1741,44.092119,-93.298375,Loc Clust 7,#22eb1f
47599,43.279946,-81.253633,Loc Clust 0,#232bb4
51319,40.22421,-88.92654,Loc Clust 3,#212b15
5359,40.127641,-88.08603000000001,Loc Clust 3,#212b15
2668,41.27298,-91.66623,Loc Clust 1,#55ae46
13473,40.121332,-88.089015,Loc Clust 3,#212b15
66701,41.085107,-84.9242,Loc Clust 5,#8decf5
79937,41.820069000000004,-93.561,Loc Clust 4,#8259c8
62936,41.303351,-91.678477,Loc Clust 1,#55ae46
2493,44.078129,-93.300034,Loc Clust 7,#22eb1f
66990,40.76548,-87.79267,Loc Clust 3,#212b15
7352,40.6,-86.9,Loc Clust 5,#8decf5
26063,42.080081,-93.435161,Loc Clust 4,#8259c8
45658,42.120743,-82.50518199999999,Loc Clust 0,#232bb4
1777,42.016877,-93.526748,Loc Clust 4,#8259c8
2123,43.08,-81.02,Loc Clust 0,#232bb4
51807,39.699443,-89.980889,Loc Clust 3,#212b15
75733,43.320423,-96.56878,Loc Clust 2,#aec689
60135,40.127641,-88.08603000000001,Loc Clust 3,#212b15
64442,43.078463,-81.203113,Loc Clust 0,#232bb4
79958,41.442329,-84.068352,Loc Clust 5,#8decf5
35362,42.521471999999996,-82.354209,Loc Clust 0,#232bb4
38912,40.699040999999994,-86.899068,Loc Clust 5,#8decf5
66549,41.407920000000004,-91.73809,Loc Clust 1,#55ae46
76394,41.99446,-95.0151,Loc Clust 4,#8259c8
36944,41.26862,-95.6708,Loc Clust 6,#799e92
38704,40.699040999999994,-86.899068,Loc Clust 5,#8decf5
30147,40.315368,-85.74960300000001,Loc Clust 5,#8decf5
8862,40.550449,-89.48574,Loc Clust 3,#212b15
60646,42.291596000000006,-91.47934000000001,Loc Clust 1,#55ae46
80139,41.68985,-90.7681,Loc Clust 1,#55ae46
48525,40.6991,-86.90100000000001,Loc Clust 5,#8decf5
72675,42.668969,-88.962642,Loc Clust 3,#212b15
18143,41.36828,-90.639011,Loc Clust 1,#55ae46
73481,41.303351,-91.678477,Loc Clust 1,#55ae46
32081,40.552995,-89.444711,Loc Clust 3,#212b15
5343,40.127641,-88.08603000000001,Loc Clust 3,#212b15
68836,42.640467,-93.793986,Loc Clust 4,#8259c8
67017,41.21136,-83.14135,Loc Clust 5,#8decf5
9799,41.276140000000005,-91.6642,Loc Clust 1,#55ae46
14166,40.386052,-90.522272,Loc Clust 1,#55ae46
36126,43.979575,-94.100443,Loc Clust 7,#22eb1f
15819,42.66489,-88.97023,Loc Clust 3,#212b15
14070,41.276140000000005,-91.6642,Loc Clust 1,#55ae46
73950,41.82007,-93.56098,Loc Clust 4,#8259c8
49977,40.2142,-88.89586,Loc Clust 3,#212b15
73103,44.08889,-93.298957,Loc Clust 7,#22eb1f
49171,39.64377,-89.7574,Loc Clust 3,#212b15
42348,41.50887,-92.23915,Loc Clust 1,#55ae46
80962,40.20539,-85.94742,Loc Clust 5,#8decf5
18897,42.661809999999996,-88.93597,Loc Clust 3,#212b15
7606,41.276140000000005,-91.6642,Loc Clust 1,#55ae46
44584,40.699040000000004,-86.90101999999999,Loc Clust 5,#8decf5
72,40.69907,-86.900038,Loc Clust 5,#8decf5
38149,41.182140000000004,-91.40684,Loc Clust 1,#55ae46
54426,42.652606,-93.970761,Loc Clust 4,#8259c8
45749,43.3181,-96.5668,Loc Clust 2,#aec689
78460,43.306061,-81.262361,Loc Clust 0,#232bb4
14796,42.289559999999994,-91.0908,Loc Clust 1,#55ae46
53453,42.133195,-93.654256,Loc Clust 4,#8259c8
61113,43.279946,-81.253633,Loc Clust 0,#232bb4
73498,42.74053,-92.07531999999999,Loc Clust 1,#55ae46
37089,40.8593,-84.215,Loc Clust 5,#8decf5
66932,40.22524,-83.844521,Loc Clust 5,#8decf5
55833,41.366868,-91.986701,Loc Clust 1,#55ae46
35146,43.979575,-94.100443,Loc Clust 7,#22eb1f
2617,44.092119,-93.298375,Loc Clust 7,#22eb1f
19164,40.276832,-97.108796,Loc Clust 6,#799e92
20471,43.2794,-81.2543,Loc Clust 0,#232bb4
50294,40.436227,-85.786452,Loc Clust 5,#8decf5
6970,43.148,-93.10799999999999,Loc Clust 7,#22eb1f
21509,40.127641,-88.08603000000001,Loc Clust 3,#212b15
60955,40.02908,-84.57128,Loc Clust 5,#8decf5
27121,40.214521999999995,-88.913641,Loc Clust 3,#212b15
12725,40.699312,-86.894717,Loc Clust 5,#8decf5
43699,41.70017,-90.152509,Loc Clust 1,#55ae46
48243,41.378097,-91.737387,Loc Clust 1,#55ae46
60635,42.652606,-93.970761,Loc Clust 4,#8259c8
57811,42.665279999999996,-88.96118,Loc Clust 3,#212b15
28291,40.828229,-97.150469,Loc Clust 6,#799e92
37443,39.9643,-83.9734,Loc Clust 5,#8decf5
74596,40.535857,-99.399182,Loc Clust 6,#799e92
33394,40.949597,-89.139292,Loc Clust 3,#212b15
23093,41.22312,-95.0182,Loc Clust 4,#8259c8
77246,41.395093,-97.980547,Loc Clust 6,#799e92
58193,40.314471999999995,-85.749262,Loc Clust 5,#8decf5
35805,43.687774,-96.28264300000001,Loc Clust 2,#aec689
73050,43.687413,-98.186302,Loc Clust 2,#aec689
32736,44.092702,-93.298902,Loc Clust 7,#22eb1f
48609,40.2142,-88.89586,Loc Clust 3,#212b15
30217,43.119538,-81.234659,Loc Clust 0,#232bb4
8256,40.833397,-97.349289,Loc Clust 6,#799e92
14001,40.884706,-97.166878,Loc Clust 6,#799e92
67293,40.76548,-87.79267,Loc Clust 3,#212b15
63833,43.960108,-94.189178,Loc Clust 7,#22eb1f
25686,42.761720000000004,-95.6526,Loc Clust 2,#aec689
31788,40.949597,-89.139292,Loc Clust 3,#212b15
47171,43.078463,-81.203113,Loc Clust 0,#232bb4
40494,41.501795,-93.804298,Loc Clust 4,#8259c8
31912,41.175270000000005,-95.0238,Loc Clust 4,#8259c8
40349,43.119538,-81.234659,Loc Clust 0,#232bb4
21920,40.828229,-97.150469,Loc Clust 6,#799e92
19768,40.692246999999995,-86.905676,Loc Clust 5,#8decf5
46344,44.886348999999996,-94.945581,Loc Clust 2,#aec689
4888,44.078129,-93.300034,Loc Clust 7,#22eb1f
2515,42.019110999999995,-93.525735,Loc Clust 4,#8259c8
65224,40.90013,-97.159213,Loc Clust 6,#799e92
30311,43.119538,-81.234659,Loc Clust 0,#232bb4
78675,43.748224,-94.128538,Loc Clust 7,#22eb1f
4941,43.091078,-81.212802,Loc Clust 0,#232bb4
81213,41.442329,-84.068352,Loc Clust 5,#8decf5
66316,41.407920000000004,-91.73809,Loc Clust 1,#55ae46
1674,40.4636,-98.01375999999999,Loc Clust 6,#799e92
56905,44.9357,-95.9962,Loc Clust 2,#aec689
41966,42.530625,-82.36870400000001,Loc Clust 0,#232bb4
50121,40.02908,-84.57128,Loc Clust 5,#8decf5
80290,40.299407,-97.12727,Loc Clust 6,#799e92
39086,41.908555,-96.98085999999999,Loc Clust 6,#799e92
23569,42.761720000000004,-95.6526,Loc Clust 2,#aec689
70052,41.065595,-84.907397,Loc Clust 5,#8decf5
2813,41.27298,-91.66623,Loc Clust 1,#55ae46
50231,39.7219,-93.6231,Loc Clust 4,#8259c8
32423,39.639519,-89.748363,Loc Clust 3,#212b15
36543,43.67467,-94.97014,Loc Clust 2,#aec689
78421,43.076636,-81.205621,Loc Clust 0,#232bb4
29215,42.019110999999995,-93.525735,Loc Clust 4,#8259c8
47776,41.378097,-91.737387,Loc Clust 1,#55ae46
29896,40.552995,-89.444711,Loc Clust 3,#212b15
68975,42.772625,-95.637486,Loc Clust 2,#aec689
17254,40.884706,-97.166878,Loc Clust 6,#799e92
37862,40.949597,-89.139292,Loc Clust 3,#212b15
30446,42.938642,-82.039018,Loc Clust 0,#232bb4
8096,41.084917,-84.923797,Loc Clust 5,#8decf5
66732,41.496908000000005,-93.804941,Loc Clust 4,#8259c8
35020,43.119538,-81.234659,Loc Clust 0,#232bb4
23811,41.812433,-96.15390699999999,Loc Clust 6,#799e92
41663,41.067228,-84.867366,Loc Clust 5,#8decf5
44968,40.551158,-89.486078,Loc Clust 3,#212b15
30397,43.119538,-81.234659,Loc Clust 0,#232bb4
4451,40.276832,-97.108796,Loc Clust 6,#799e92
33362,41.067612,-84.821186,Loc Clust 5,#8decf5
57275,42.080058,-85.167355,Loc Clust 5,#8decf5
42718,41.508875,-92.239154,Loc Clust 1,#55ae46
60010,41.046859999999995,-94.31848000000001,Loc Clust 4,#8259c8
67708,40.3471,-98.454961,Loc Clust 6,#799e92
57137,43.078463,-81.203113,Loc Clust 0,#232bb4
23734,40.637013,-97.785358,Loc Clust 6,#799e92
278,43.08,-81.02,Loc Clust 0,#232bb4
31566,40.552995,-89.444711,Loc Clust 3,#212b15
79044,42.946625,-94.03453,Loc Clust 7,#22eb1f
17460,41.088644,-84.92394499999999,Loc Clust 5,#8decf5
74623,40.535857,-99.399182,Loc Clust 6,#799e92
41115,40.223015999999994,-88.877622,Loc Clust 3,#212b15
19623,41.508829999999996,-92.23907,Loc Clust 1,#55ae46
22956,40.276832,-97.108796,Loc Clust 6,#799e92
31218,40.121187,-88.091608,Loc Clust 3,#212b15
11197,43.087798,-81.211146,Loc Clust 0,#232bb4
56203,43.078463,-81.203113,Loc Clust 0,#232bb4
49105,40.6991,-86.90100000000001,Loc Clust 5,#8decf5
59748,42.408678,-93.845798,Loc Clust 4,#8259c8
51733,40.305394,-85.901297,Loc Clust 5,#8decf5
36212,43.149997,-93.10207,Loc Clust 7,#22eb1f
8122,42.525859000000004,-82.36107700000001,Loc Clust 0,#232bb4
44737,40.276709999999994,-97.20170999999999,Loc Clust 6,#799e92
62506,40.305394,-85.901297,Loc Clust 5,#8decf5
72493,43.162,-93.10390799999999,Loc Clust 7,#22eb1f
32254,40.699040999999994,-86.899068,Loc Clust 5,#8decf5
5034,42.525859000000004,-82.36107700000001,Loc Clust 0,#232bb4
53577,44.092589000000004,-93.296423,Loc Clust 7,#22eb1f
50140,40.2833,-84.0667,Loc Clust 5,#8decf5
50883,39.894290000000005,-88.38967,Loc Clust 3,#212b15
23429,42.3263,-92.47518000000001,Loc Clust 1,#55ae46
69383,41.303351,-91.678477,Loc Clust 1,#55ae46
54196,41.50887,-92.23915,Loc Clust 1,#55ae46
21454,40.127641,-88.08603000000001,Loc Clust 3,#212b15
67074,41.303351,-91.678477,Loc Clust 1,#55ae46
59636,41.905089000000004,-96.977936,Loc Clust 6,#799e92
43337,41.508875,-92.239154,Loc Clust 1,#55ae46
66930,40.22524,-83.844521,Loc Clust 5,#8decf5
48532,41.378097,-91.737387,Loc Clust 1,#55ae46
43496,42.326288,-92.47389799999999,Loc Clust 1,#55ae46
21199,42.666905,-88.960236,Loc Clust 3,#212b15
18275,40.884706,-97.166878,Loc Clust 6,#799e92
37436,40.067499,-84.245926,Loc Clust 5,#8decf5
51092,40.305394,-85.901297,Loc Clust 5,#8decf5
45612,42.932767999999996,-82.039334,Loc Clust 0,#232bb4
39108,42.046082,-91.452648,Loc Clust 1,#55ae46
2128,42.9303,-80.904156,Loc Clust 0,#232bb4
80381,40.950231,-89.139162,Loc Clust 3,#212b15
73316,43.162,-93.10390799999999,Loc Clust 7,#22eb1f
65839,40.22464,-88.85545,Loc Clust 3,#212b15
11294,44.09259,-93.298899,Loc Clust 7,#22eb1f
55380,41.909209999999995,-96.97973,Loc Clust 6,#799e92
400,44.078129,-93.300034,Loc Clust 7,#22eb1f
63153,42.39119,-82.3374,Loc Clust 0,#232bb4
1028,39.338764000000005,-85.24194,Loc Clust 5,#8decf5
31857,40.949597,-89.139292,Loc Clust 3,#212b15
56170,44.092589000000004,-93.296423,Loc Clust 7,#22eb1f
66909,39.15377,-87.87904,Loc Clust 3,#212b15
30812,44.092702,-93.298902,Loc Clust 7,#22eb1f
66819,40.69913,-86.89487,Loc Clust 5,#8decf5
50153,40.073654,-84.158909,Loc Clust 5,#8decf5
33705,41.814826000000004,-96.159317,Loc Clust 6,#799e92
41895,41.518148,-89.049375,Loc Clust 3,#212b15
66994,41.49759,-84.22163,Loc Clust 5,#8decf5
58545,41.378097,-91.737387,Loc Clust 1,#55ae46
37256,40.42,-87.51013,Loc Clust 3,#212b15
61663,44.886348999999996,-94.945581,Loc Clust 2,#aec689
44244,40.22421,-88.92654,Loc Clust 3,#212b15
36536,41.85226,-83.89004,Loc Clust 5,#8decf5
40949,40.224006,-88.877677,Loc Clust 3,#212b15
79565,40.965090000000004,-87.79266,Loc Clust 3,#212b15
67436,40.54852,-89.48538,Loc Clust 3,#212b15
33742,42.046082,-91.452648,Loc Clust 1,#55ae46
